TweetID,LangID,TopicID,HateLabel
1232666297130942469,0,1,0
1232666150166835201,0,1,0
1232665820544880640,0,1,0
1232662731582513152,0,1,0
1232661090582044674,0,1,0
1232660353890295808,0,1,0
1232659755224698880,0,1,0
1232658106393518081,0,1,0
1232656966230605825,0,1,0
1232656537803464704,0,1,0
1232655269085241344,0,1,0
1232654733984387074,0,1,0
1232654349169459206,0,1,0
1232654091702145024,0,1,0
1232653777272025090,0,1,0
1232652568070746112,0,1,0
1232649092301496328,0,1,0
1232648790433312768,0,1,0
1232644018670051328,0,1,0
1232644004459749377,0,1,0
1232643396327628801,0,1,0
1232641964375494656,0,1,0
1232640631455043585,0,1,0
1232640413586030594,0,1,0
1232640352898682882,0,1,0
1232637233045409798,0,1,0
1232636847777550336,0,1,0
1232636583054118915,0,1,0
1232636255441166338,0,1,0
1232635917816471553,0,1,0
1232630057207783425,0,1,0
1232628140176027650,0,1,0
1232627560372195330,0,1,0
1232626698048430081,0,1,0
1232625328033599488,0,1,0
1232622042282954754,0,1,0
1232621103501234176,0,1,0
1232620899142176768,0,1,0
1232619438131814400,0,1,0
1232615787971665920,0,1,0
1232615106594381829,0,1,1
1232614228458168323,0,1,0
1232614099403649024,0,1,0
1232611694213566465,0,1,0
1232609692918190083,0,1,0
1232609567227482113,0,1,0
1232607209277796353,0,1,0
1232606984848973824,0,1,1
1232605545993035779,0,1,0
1232605380737425408,0,1,0
1232605076704899073,0,1,0
1232604586738933761,0,1,0
1232603722833891328,0,1,0
1232602275123793920,0,1,0
1232594632141344773,0,1,0
1232592666120114176,0,1,1
1232588612409024512,0,1,0
1232587903861063681,0,1,0
1232585283113299968,0,1,0
1232583132517404672,0,1,0
1232581819683483654,0,1,0
1232581808899928064,0,1,0
1232580818926809088,0,1,0
1232580431192756225,0,1,1
1232578980156493824,0,1,0
1232578435073093632,0,1,0
1232577855290212352,0,1,0
1232574599944196099,0,1,0
1232572964924686336,0,1,0
1232572855457546241,0,1,0
1232570613962813440,0,1,0
1232569002628653058,0,1,0
1232568045555585024,0,1,0
1232562529941049350,0,1,0
1232559492497387548,0,1,0
1232558707332075525,0,1,0
1232558034762784768,0,1,0
1232556036827029504,0,1,0
1232553192078090240,0,1,0
1232552308422082560,0,1,0
1232549783975419904,0,1,0
1232548337926189061,0,1,2
1232547609597878273,0,1,0
1232546203839193090,0,1,0
1232543565466800128,0,1,0
1232543495828787201,0,1,0
1232537614764384257,0,1,0
1232536148519591938,0,1,0
1232535446795751429,0,1,0
1232533247386517504,0,1,0
1232531836536074240,0,1,0
1232529961388584961,0,1,0
1232525386828873728,0,1,1
1232522311758204931,0,1,0
1232516321574891527,0,1,0
1232515838709813249,0,1,0
1232484992715935745,0,1,0
1232465169936072704,0,1,0
1232456171253944320,0,1,0
1232439773693763584,0,1,0
1232438369948332032,0,1,0
1232436497749463040,0,1,0
1232434582231715840,0,1,0
1232431307461988352,0,1,0
1232428701465415687,0,1,0
1232423065092530176,0,1,0
1232421738727837700,0,1,1
1232415741233844224,0,1,0
1232410770186608647,0,1,0
1232410492683116547,0,1,0
1232406288379850752,0,1,0
1232406216061726725,0,1,1
1232399420630630406,0,1,0
1232399319816425473,0,1,0
1232394881139605504,0,1,0
1232393316429451264,0,1,0
1232389693360177154,0,1,0
1232388954101633026,0,1,0
1232387635194335234,0,1,0
1232387541225148417,0,1,0
1232387491841351680,0,1,0
1232385730837721090,0,1,0
1232385406693527552,0,1,1
1232381372473528320,0,1,1
1232379176063205376,0,1,0
1232378702979358721,0,1,0
1232378119237066752,0,1,0
1219149454823108609,0,1,0
1219146615556136960,0,1,0
1219137982139174912,0,1,0
1219135854121308160,0,1,0
1219135201344925698,0,1,0
1219133060219883520,0,1,2
1219076624001458176,0,1,0
1219055992354283520,0,1,0
1219034992376012800,0,1,0
1219029449603239938,0,1,0
1219029165523054595,0,1,0
1219024655115280385,0,1,0
1219023855437611013,0,1,0
1219022550291959809,0,1,0
1219016074202615808,0,1,0
1219015123207172096,0,1,0
1219014626559635459,0,1,0
1219014218743275529,0,1,0
1219012908668997632,0,1,0
1219010139325452290,0,1,0
1219007885469978629,0,1,0
1219002202905370626,0,1,0
1219001591090630656,0,1,0
1219000325723578368,0,1,0
1218996737391636480,0,1,0
1218993942622023680,0,1,0
1218984002503180289,0,1,0
1218982738608435200,0,1,0
1218981568741543936,0,1,0
1218981494800224256,0,1,0
1218976009929809920,0,1,2
1218972239103700992,0,1,0
1218971452667564032,0,1,0
1218971262661419014,0,1,0
1218966608409964546,0,1,1
1218966575979560960,0,1,0
1218965647163609088,0,1,0
1218963194238115840,0,1,0
1218961244717228032,0,1,0
1218961243756814336,0,1,0
1218959061812682752,0,1,0
1218958439965216768,0,1,0
1218958072443555840,0,1,0
1218956621226881028,0,1,0
1218956373511241728,0,1,0
1218953593723768833,0,1,0
1218953461498351616,0,1,0
1218948020110147584,0,1,0
1218946986612875264,0,1,1
1218944457598558208,0,1,0
1218929336893526017,0,1,0
1218926187956908033,0,1,0
1218924489498681344,0,1,0
1218923096108826625,0,1,0
1218921124966412289,0,1,0
1218918559646089216,0,1,0
1218916820058624000,0,1,0
1218912841668972545,0,1,0
1218908772082515968,0,1,1
1218907678216540163,0,1,0
1218902255023337472,0,1,1
1218899580470865921,0,1,0
1218894766919897090,0,1,0
1218894607418888192,0,1,0
1218891036220624896,0,1,0
1218890520216375296,0,1,1
1218884852625346561,0,1,0
1218879223143845890,0,1,0
1218872363690885120,0,1,0
1218869805006172160,0,1,1
1218869598256320518,0,1,0
1218868006232772608,0,1,0
1218867524923809793,0,1,0
1218865758404521984,0,1,0
1218865029476442114,0,1,1
1218863495925526528,0,1,0
1218862165978947584,0,1,0
1218857423546523648,0,1,1
1218854074659102722,0,1,0
1218851225418051584,0,1,0
1218850575799988224,0,1,0
1218848521169899520,0,1,0
1218847375919341573,0,1,0
1218845537358745600,0,1,0
1218845319372341252,0,1,0
1218841221029859328,0,1,0
1218841172459819008,0,1,0
1218840427476017152,0,1,0
1218840346999824385,0,1,0
1218837447326478336,0,1,0
1218833827851833344,0,1,0
1218829942206738432,0,1,0
1218829380618719234,0,1,0
1218828364494123009,0,1,0
1218828203050987520,0,1,0
1218819586352697349,0,1,0
1218818092433838080,0,1,0
1218817782088962048,0,1,0
1218814334375223296,0,1,1
1218809526008283142,0,1,0
1218802675162107904,0,1,0
1218797571713400832,0,1,0
1218790236894920704,0,1,0
1218789029203861505,0,1,0
1218781835632824320,0,1,0
1218780987578032129,0,1,0
1218775270490083328,0,1,0
1218771286677237761,0,1,0
1218769339870056454,0,1,0
1218767772114735104,0,1,1
1218760546952105984,0,1,1
1218759992695836673,0,1,0
1218736130776084480,0,1,0
1218688396832509955,0,1,0
1218687809999056896,0,1,0
1218686708914573312,0,1,0
1218668661608800256,0,1,0
1218665710068609024,0,1,0
1218663658630324224,0,1,1
1218661970595012608,0,1,0
1218653822127673344,0,1,0
1218652351545909261,0,1,0
1218645698771668992,0,1,0
1218645181739782144,0,1,0
1218644700208553984,0,1,2
1218644148917624832,0,1,0
1218643119903821826,0,1,0
1218638969908420608,0,1,0
1218636745811660802,0,1,0
1218636721073672192,0,1,0
1218636695886757898,0,1,0
1218636596448284673,0,1,0
1218636382924689409,0,1,0
1218635544516878337,0,1,0
1218632730839277568,0,1,0
1218632715660091393,0,1,0
1218632187651796993,0,1,0
1218631234429104128,0,1,0
1218630207432790018,0,1,0
1218627769317412867,0,1,0
1218626863062573057,0,1,0
1218626855026249732,0,1,0
1218625200297775104,0,1,0
1218619450771083266,0,1,0
1218618685864194053,0,1,0
1218606697008312325,0,1,0
1218606409933381633,0,1,0
1218598442034966529,0,1,0
1218597346226909184,0,1,0
1218597306972413952,0,1,0
1218595619578810370,0,1,0
1218594789253373953,0,1,0
1218593357649383424,0,1,0
1218592409245884416,0,1,0
1218589623842148361,0,1,0
1218588719747301377,0,1,0
1218588676923568131,0,1,0
1218586780930318336,0,1,2
1218585708056776704,0,1,0
1218585482390654976,0,1,1
1218578040223080450,0,1,0
1218577547237232640,0,1,0
1218572072479338501,0,1,0
1218563581769342976,0,1,0
1218558793350615040,0,1,0
1218553869476810762,0,1,0
1218553155551682560,0,1,1
1218543637388234752,0,1,1
1218541923973189634,0,1,0
1218540525512544266,0,1,0
1218538542357454849,0,1,0
1218538176010211329,0,1,0
1218537924633022464,0,1,0
1218537575046111234,0,1,0
1218535604696371203,0,1,0
1218531723824287744,0,1,0
1218531472417742851,0,1,0
1218529925151580165,0,1,0
1218529749456302080,0,1,0
1218528897865801728,0,1,0
1218528242518327296,0,1,0
1218522175050616832,0,1,0
1218521166534660096,0,1,0
1218520741341097984,0,1,0
1218516343605137408,0,1,0
1218512843416461313,0,1,0
1218512513869983745,0,1,0
1218511380409737216,0,1,0
1218509588208738304,0,1,2
1218505113909846018,0,1,0
1218504911656226822,0,1,0
1218503726547292160,0,1,0
1218503477460115456,0,1,0
1218501646914850816,0,1,0
1218489054053961731,0,1,0
1218486170125991937,0,1,0
1218478717644812288,0,1,0
1218468458918240257,0,1,0
1218466818953793536,0,1,0
1218458464806195200,0,1,0
1218456401158311937,0,1,0
1218449322636926976,0,1,0
1218445342569529344,0,1,0
1218440716315254784,0,1,0
1218438606513233920,0,1,0
1218437280177836033,0,1,0
1218432235231236096,0,1,0
1218421100318744580,0,1,0
1218416485271527424,0,1,0
1218394183821602818,0,1,0
1218344286594441221,0,1,0
1218332537702973445,0,1,0
1218304344745029635,0,1,1
1218299809200734210,0,1,1
1218298903088566275,0,1,0
1218295678083964931,0,1,0
1218294964922265600,0,1,0
1218291762168549379,0,1,1
1218291199498424321,0,1,0
1218288815573536769,0,1,0
1218288552401932290,0,1,0
1218287085926391809,0,1,0
1218285553256366080,0,1,0
1218281653245636608,0,1,0
1218281218514608130,0,1,0
1218281190060449792,0,1,0
1218280630619865088,0,1,0
1218278916449886209,0,1,0
1218277902891925505,0,1,0
1218274740932169730,0,1,1
1218273751659352065,0,1,0
1218272389945085953,0,1,1
1218266653567352833,0,1,0
1218265824701689861,0,1,0
1218264180291186691,0,1,0
1218258197028491266,0,1,0
1218256744683577360,0,1,0
1218253885388750848,0,1,0
1218251913881432064,0,1,0
1218250329982230528,0,1,0
1218250322860265472,0,1,0
1218249817337614336,0,1,0
1218247714208735237,0,1,0
1218246709589004289,0,1,0
1218244291023245314,0,1,0
1218241218200711168,0,1,0
1218241033638678528,0,1,0
1218240939065516032,0,1,0
1218240483274698757,0,1,0
1218238883231686659,0,1,0
1218234052660146176,0,1,0
1218233750208774146,0,1,0
1218232736646934529,0,1,0
1218231040403177473,0,1,0
1218230834882318337,0,1,0
1218230240759156736,0,1,0
1218222296588017664,0,1,1
1218219014662565890,0,1,2
1218213039343919106,0,1,0
1218206190062198784,0,1,0
1218202935185879043,0,1,0
1218202700418031617,0,1,0
1218200522806697986,0,1,0
1218197719900094464,0,1,0
1218197335970328577,0,1,0
1218196627653124097,0,1,0
1218188756580290562,0,1,0
1218188118869839872,0,1,0
1218181943101140992,0,1,0
1218178039215022081,0,1,0
1218174670635225088,0,1,0
1218174570324250626,0,1,0
1218174382302015490,0,1,0
1218174299393208320,0,1,0
1218174223853740035,0,1,0
1218174153498484740,0,1,0
1218174045126000642,0,1,0
1218173817874415616,0,1,0
1218173639201316867,0,1,0
1218173304902692864,0,1,0
1218171088460566528,0,1,0
1218164245415809025,0,1,0
1218158444450021377,0,1,0
1218156624294137856,0,1,0
1218153615409537024,0,1,1
1218153320386387969,0,1,0
1218148177334939648,0,1,0
1218147230462414849,0,1,0
1218146513567744000,0,1,0
1218142194403594240,0,1,0
1218137777826664454,0,1,0
1232377340832997377,0,1,0
1232376763864539144,0,1,0
1232376355016278017,0,1,0
1232375586858979329,0,1,1
1232373614533632000,0,1,0
1232373319388848130,0,1,0
1232371966243491841,0,1,0
1232367529949089797,0,1,0
1232367185999343617,0,1,1
1232366886832214023,0,1,0
1232366469100572674,0,1,0
1232366391153635329,0,1,1
1232365322931445760,0,1,0
1232365283370840066,0,1,2
1232365145701089281,0,1,0
1232364628509892611,0,1,1
1232364573577052160,0,1,0
1232363354230054912,0,1,1
1232363052722532353,0,1,0
1232362814326611968,0,1,2
1232362151714664449,0,1,0
1232361979731423232,0,1,0
1232361895060860928,0,1,1
1232361338707619840,0,1,0
1232360828852228096,0,1,0
1232360717287874560,0,1,0
1232360470029402113,0,1,0
1232358780660310020,0,1,0
1232358435783610368,0,1,0
1232358223530938369,0,1,0
1232357949840011267,0,1,0
1232357334288130048,0,1,0
1232356785698287621,0,1,1
1232352612646899712,0,1,0
1232348751689371649,0,1,0
1232346000045547522,0,1,0
1232338884874395651,0,1,0
1232336954185875459,0,1,0
1232332082346708993,0,1,1
1232331113596669952,0,1,0
1232329762208722944,0,1,1
1232329546441121798,0,1,0
1232325800722124802,0,1,2
1232325494693081092,0,1,0
1232321863856148480,0,1,0
1232320441609576448,0,1,0
1232319477729067009,0,1,0
1232317037579362306,0,1,1
1232315247337164801,0,1,0
1232314303027478528,0,1,0
1232312054423248900,0,1,2
1232308453017780224,0,1,0
1232305756965392384,0,1,2
1232305633254395905,0,1,0
1232304999763410944,0,1,0
1232304916775014403,0,1,2
1232304512901222401,0,1,0
1232304372379459585,0,1,0
1232302262476820480,0,1,0
1232299109069000705,0,1,0
1232294877091770368,0,1,0
1232294829553594368,0,1,0
1232293786065264641,0,1,0
1232293711620530176,0,1,0
1232292855957401600,0,1,0
1232292820628758528,0,1,0
1232290288007294977,0,1,0
1232289667791360000,0,1,0
1232289097546375171,0,1,0
1232288961072107520,0,1,1
1232286523871158272,0,1,0
1232283664735723526,0,1,0
1232283479464980486,0,1,0
1232281076808265728,0,1,2
1232280664503963650,0,1,0
1232279822149263361,0,1,0
1232277544940056672,0,1,0
1232276987970019330,0,1,1
1232275842824384513,0,1,0
1232272406766661632,0,1,0
1232268233429876737,0,1,1
1232266558128492545,0,1,0
1232265914365743105,0,1,0
1232265559150071813,0,1,1
1232264952473378816,0,1,0
1232263896234373120,0,1,1
1232263201477287936,0,1,0
1232262201630695425,0,1,0
1232260282552143872,0,1,0
1232258525109325827,0,1,0
1232258069951852544,0,1,0
1232255067903922178,0,1,0
1232250898061176832,0,1,1
1232250694192762881,0,1,0
1232249803700101120,0,1,2
1232245761703895040,0,1,0
1232245425278771201,0,1,0
1232245337747750915,0,1,0
1232240510783442944,0,1,0
1232236002078547968,0,1,0
1232234814276808704,0,1,1
1232234287698759680,0,1,0
1232234270409752578,0,1,0
1232232675815108608,0,1,1
1232231976180076549,0,1,0
1232230667376832513,0,1,0
1232230574946947077,0,1,0
1232229263551729664,0,1,0
1232225902626590720,0,1,0
1232224885902057473,0,1,0
1232224597824724994,0,1,0
1232223032204234752,0,1,0
1232222212310085633,0,1,0
1232218609667186688,0,1,1
1232216975541252098,0,1,0
1232215452983660546,0,1,0
1232214084432617472,0,1,1
1232213154039549952,0,1,0
1232213054227714048,0,1,0
1232212208567934976,0,1,0
1232206143147139072,0,1,0
1232201321383702529,0,1,0
1232201167515594752,0,1,1
1232199346734673921,0,1,0
1232182141242499077,0,1,0
1232174328076263426,0,1,0
1232173780690227200,0,1,0
1232170648706985984,0,1,0
1232161733919330304,0,1,0
1232146952214712322,0,1,0
1232099588141699072,0,1,0
1232090028609875968,0,1,0
1232083250975252480,0,1,0
1232072646478778370,0,1,0
1232072617722601472,0,1,0
1232071588507529217,0,1,0
1232071568861409282,0,1,0
1232062153932275724,0,1,0
1232060934421610497,0,1,1
1232059219395911680,0,1,0
1232058618557673473,0,1,0
1232057249733935105,0,1,1
1232056075882565632,0,1,0
1232055283427553280,0,1,0
1232054599214927877,0,1,0
1232054225514979334,0,1,0
1232051785134563328,0,1,0
1232049793486262273,0,1,0
1232043165521252354,0,1,0
1232041810761015296,0,1,0
1232041528354377728,0,1,0
1232039737738788865,0,1,2
1232038908092985347,0,1,0
1232037418695643136,0,1,0
1232034019623231489,0,1,2
1232033777276325888,0,1,0
1232027523296481281,0,1,0
1232025337313341446,0,1,0
1232024048433012744,0,1,0
1232023448848863234,0,1,0
1232022243288535042,0,1,2
1232021163494256640,0,1,1
1232020973991448577,0,1,0
1232017666572988421,0,1,0
1232016292829368322,0,1,0
1232014960475222016,0,1,1
1232013422033883137,0,1,0
1232012412590620673,0,1,2
1232011559737724929,0,1,0
1232011235174080514,0,1,0
1232005611199619076,0,1,0
1232005506396545027,0,1,0
1232005477153812485,0,1,0
1232005275097468934,0,1,0
1232002877142556673,0,1,2
1232000065037836293,0,1,0
1231998953195016192,0,1,1
1231998924321415175,0,1,0
1231998673908850689,0,1,0
1231997565933101056,0,1,1
1231995229068316673,0,1,0
1231994700199940106,0,1,0
1231993187293630465,0,1,0
1231992919294386178,0,1,0
1231990673806708737,0,1,0
1231988557050343424,0,1,1
1231983964413452293,0,1,0
1231982367780331520,0,1,0
1231981579041431552,0,1,0
1231980091070124032,0,1,0
1231977697938677765,0,1,0
1231975494712745988,0,1,0
1231972366332370945,0,1,0
1231971477865586688,0,1,0
1231968301733031941,0,1,0
1231965734105948162,0,1,1
1231963956190892032,0,1,0
1231963952759951360,0,1,0
1231963743363457026,0,1,0
1231962905806917632,0,1,0
1231962512318435328,0,1,1
1231961396583243776,0,1,0
1231960729051369477,0,1,0
1231959418696282113,0,1,0
1231958424415604738,0,1,0
1231957299851382786,0,1,1
1231956953414455297,0,1,0
1231954624044830720,0,1,0
1231952980066414596,0,1,1
1231952785551380480,0,1,0
1231951354811310081,0,1,0
1231951182324736002,0,1,1
1231950486489772034,0,1,0
1231949571577782272,0,1,0
1231947904073502720,0,1,0
1231946244630679554,0,1,0
1231944840109154304,0,1,1
1231944426672599040,0,1,0
1231939625062686721,0,1,0
1231938485654884354,0,1,1
1231935398202482688,0,1,0
1231933829427929091,0,1,0
1231932440354140161,0,1,1
1231931025846042624,0,1,0
1231930850704592898,0,1,0
1231930328413065217,0,1,0
1231920729811308544,0,1,0
1231914209644032001,0,1,0
1231914101129056257,0,1,0
1231913632738562048,0,1,1
1231913345894227968,0,1,0
1231912733995655171,0,1,0
1231910953991770115,0,1,0
1231910684709007361,0,1,0
1231909841062498304,0,1,1
1231909419849523200,0,1,0
1231907994998378496,0,1,0
1231907313319120898,0,1,0
1231906205762772992,0,1,0
1231904406674665473,0,1,1
1231902084288610308,0,1,1
1231900800613523456,0,1,0
1231899758983286785,0,1,1
1231897466364211201,0,1,0
1231896763205902336,0,1,0
1231895955118620672,0,1,0
1231895078253273089,0,1,0
1231892545669672961,0,1,0
1231890133013716992,0,1,0
1231885512094425088,0,1,1
1231885227712221184,0,1,0
1231885029409742848,0,1,0
1231884912908738560,0,1,0
1231884892373475328,0,1,0
1231883793067323396,0,1,0
1231882819401592833,0,1,0
1231882217586032640,0,1,1
1231881887314042880,0,1,0
1231879327865765895,0,1,0
1231870631278329857,0,1,0
1231866854550929409,0,1,0
1231866650988859392,0,1,0
1231865501749477376,0,1,0
1231864231257157635,0,1,0
1231863811793182720,0,1,0
1231862851096236032,0,1,0
1231860399886258179,0,1,0
1231859623801630720,0,1,0
1231857555837726720,0,1,0
1231855615070408705,0,1,0
1231855565191745537,0,1,0
1231848445918490624,0,1,0
1231845717393670144,0,1,0
1231838969471676421,0,1,0
1231837183516041217,0,1,0
1231834144331747328,0,1,0
1231832529189122048,0,1,0
1231827683249659904,0,1,0
1231822238040690688,0,1,0
1231815884173389824,0,1,2
1231811178571145216,0,1,0
1231806499141410817,0,1,1
1231805956310392833,0,1,0
1231805655281000449,0,1,0
1231804408897425408,0,1,1
1231802535322755079,0,1,0
1231778029988388866,0,1,0
1231758892641722368,0,1,0
1231742239476461568,0,1,0
1231737556808671238,0,1,0
1231733081708646400,0,1,0
1231731818715467776,0,1,1
1231729239143088128,0,1,0
1231725913525510144,0,1,1
1231719981819334658,0,1,1
1231715773414019072,0,1,1
1231713056322936833,0,1,2
1231711417780310022,0,1,1
1231710746754658305,0,1,0
1231710504160284672,0,1,1
1231707916761206786,0,1,0
1231706709133058049,0,1,1
1231702989129293824,0,1,0
1231702137723346946,0,1,1
1231692816688074753,0,1,0
1231685852482461696,0,1,0
1231683872464699397,0,1,0
1231682774916091908,0,1,0
1231677946768822273,0,1,1
1231674847232700416,0,1,1
1231673608520511498,0,1,0
1231670859028455425,0,1,0
1231669635034091524,0,1,0
1231669592927473665,0,1,0
1231666050187636737,0,1,0
1231666031481020416,0,1,0
1231665425445990400,0,1,1
1231657729623609346,0,1,0
1231656429603389442,0,1,0
1231654961144004620,0,1,0
1231654148858351621,0,1,0
1231651795023335427,0,1,0
1231642722513104897,0,1,0
1231633852512292866,0,1,0
1231633520642199552,0,1,0
1231632326788026372,0,1,0
1231627147111890944,0,1,0
1231625093840850945,0,1,0
1231623916327723009,0,1,1
1231622634582036484,0,1,0
1231618317149970434,0,1,0
1231614034010673152,0,1,1
1231610240984125440,0,1,0
1231609677487669248,0,1,0
1231608701892599809,0,1,0
1231607726373003268,0,1,0
1231607210746273793,0,1,0
1231605176458469377,0,1,0
1231605094258483200,0,1,0
1231603274496782342,0,1,0
1231602761575403526,0,1,0
1231600945882112002,0,1,0
1231600228022833154,0,1,0
1231600013505179649,0,1,0
1231596334613958656,0,1,0
1231594322094587904,0,1,1
1231592916889501697,0,1,1
1231574991562510336,0,1,1
1231574850961100800,0,1,0
1231572787883642884,0,1,0
1231566110295756800,0,1,0
1231565224324538368,0,1,1
1231563189827121157,0,1,1
1231562436387463168,0,1,0
1231560556559114240,0,1,1
1231560442943721472,0,1,0
1231559800917495808,0,1,0
1231555338312339456,0,1,0
1231554108441665536,0,1,0
1231550880480137221,0,1,0
1231546998597267457,0,1,0
1231539489417433089,0,1,0
1231536808233775105,0,1,0
1231528627231174657,0,1,1
1231520017243607041,0,1,0
1231518360141258753,0,1,0
1231518164405583872,0,1,0
1231515408626262016,0,1,1
1231514767510179841,0,1,0
1231503380440240128,0,1,1
1231500605501378561,0,1,0
1231497996979843073,0,1,0
1231495826943463424,0,1,0
1231493909735452673,0,1,0
1231492043404382208,0,1,0
1231491708153667584,0,1,0
1231489988551987200,0,1,2
1231472770845900801,0,1,1
1231467589475487745,0,1,0
1231467583460691968,0,1,1
1231461669185912833,0,1,2
1231453481489371137,0,1,0
1231439877142728704,0,1,0
1231432464905564160,0,1,1
1231428883989385216,0,1,0
1231401407703482369,0,1,1
1231382259514650624,0,1,0
1231381701579943936,0,1,1
1231380703771844609,0,1,0
1231370284218888193,0,1,0
1231366652886949889,0,1,0
1231358998366097408,0,1,1
1231351261443870721,0,1,2
1231347515716403200,0,1,1
1231346497679249408,0,1,2
1231346250475352072,0,1,1
1231343895642025989,0,1,0
1231342938166349829,0,1,0
1231340309386350594,0,1,2
1231339667313823747,0,1,0
1231338502610194432,0,1,0
1231337309985017856,0,1,0
1231332133958037504,0,1,0
1231330019634503686,0,1,0
1231328458900459528,0,1,0
1231322774251110407,0,1,0
1231313997758115842,0,1,0
1231312321072336897,0,1,1
1231311739066703874,0,1,0
1231305604771262465,0,1,0
1231304740035792898,0,1,0
1231303255860416512,0,1,0
1231301559671304205,0,1,1
1231301136470216704,0,1,1
1231300622164594688,0,1,0
1231300411396632576,0,1,0
1231300272787533835,0,1,0
1231299799170854919,0,1,1
1231299102585081857,0,1,1
1231299058289037314,0,1,0
1231297757115228163,0,1,0
1231294659483381761,0,1,0
1231294345376079872,0,1,1
1231293550362550273,0,1,2
1231292829156225025,0,1,2
1231290791689179137,0,1,0
1231283043534434304,0,1,1
1231280179437277186,0,1,1
1231279448303054848,0,1,0
1231278695555440642,0,1,0
1231278484661637130,0,1,0
1231278134126895105,0,1,0
1231276538965852160,0,1,0
1231274138624499713,0,1,0
1231272168975142912,0,1,0
1231270112440639489,0,1,1
1231268807500554240,0,1,0
1231268561089441792,0,1,0
1231267426823757831,0,1,0
1231266364813275136,0,1,0
1231263741527953410,0,1,0
1231260405831475202,0,1,1
1231259080880218112,0,1,0
1231256072259883008,0,1,0
1231255945612812288,0,1,0
1231255206534549504,0,1,0
1231253344632655872,0,1,0
1231252969057849345,0,1,0
1231247159938502656,0,1,0
1231246131415351297,0,1,1
1231243545736089601,0,1,0
1231239782795223045,0,1,1
1231238024387796993,0,1,0
1231237575374966788,0,1,0
1231235853827104768,0,1,1
1231234646672838660,0,1,0
1231234589504372736,0,1,0
1231233054175375366,0,1,0
1231229470113173506,0,1,0
1231223010708905984,0,1,0
1231222061290467328,0,1,0
1231218787158036480,0,1,0
1231210931318853633,0,1,0
1231199210718011392,0,1,2
1231198283478880257,0,1,0
1231196620194287616,0,1,0
1231193938029088769,0,1,0
1231193455289917441,0,1,0
1231192463207018501,0,1,1
1231192333170958342,0,1,0
1231187349167656961,0,1,0
1231187005847068672,0,1,0
1231186698714910720,0,1,0
1231181979862937601,0,1,0
1231178841667883010,0,1,0
1231166428415504384,0,1,0
1231162375572770816,0,1,0
1231160728851222528,0,1,0
1231159594707308544,0,1,0
1231158443731492865,0,1,0
1231158237661138947,0,1,0
1231157450532937728,0,1,0
1231157193967382530,0,1,0
1231154859359002624,0,1,0
1231154112986845184,0,1,0
1231152742875500544,0,1,0
1231152694666158080,0,1,0
1231148588127997953,0,1,1
1231147179303153666,0,1,0
1231146517454561280,0,1,0
1231146129703743489,0,1,1
1231144973522939910,0,1,0
1231143295503536131,0,1,0
1231139228806828032,0,1,1
1231138072827437056,0,1,0
1231135841776308230,0,1,1
1231133733127933957,0,1,2
1231133403673776128,0,1,0
1231129619719507968,0,1,0
1231128015431700481,0,1,0
1231127416065662976,0,1,1
1231126796235628544,0,1,0
1231119688119312384,0,1,1
1231115865011212288,0,1,1
1231112391653457920,0,1,0
1231111878769770496,0,1,1
1231109122155782144,0,1,0
1231094228241043456,0,1,0
1231088729164599298,0,1,0
1231079763898294273,0,1,1
1231073253327867904,0,1,1
1231068605816676353,0,1,2
1231063065212465152,0,1,1
1231058375246598144,0,1,2
1231045371696156675,0,1,0
1231017684541808641,0,1,1
1231014728597737472,0,1,0
1231005890200907778,0,1,0
1231001175861997569,0,1,0
1230997903876988928,0,1,0
1230997874248474626,0,1,0
1230996334376816640,0,1,1
1230985354754260992,0,1,1
1230984196052701194,0,1,0
1230982049764384774,0,1,1
1230981659245178880,0,1,0
1230978914408857601,0,1,0
1230976210102083585,0,1,0
1230975760355250176,0,1,0
1230973250760560640,0,1,0
1230969798055661570,0,1,0
1230964389634813957,0,1,1
1230962202338906116,0,1,0
1230961404246740994,0,1,0
1230959203918983169,0,1,0
1230957361705213952,0,1,0
1230954780115247105,0,1,0
1230952169425326080,0,1,0
1230948887965392896,0,1,0
1230947223598501888,0,1,0
1230946267741724674,0,1,0
1230945501035585537,0,1,0
1230943056708370438,0,1,0
1230942024871837697,0,1,0
1230941889429458944,0,1,0
1230940606693810185,0,1,0
1230939303867486210,0,1,0
1230938991643496448,0,1,1
1230937729455751168,0,1,0
1230935472752517120,0,1,0
1230934430446952451,0,1,2
1230931838962688001,0,1,0
1230929447831781376,0,1,0
1230928636468920326,0,1,0
1230926647060291586,0,1,0
1230925898913849344,0,1,0
1230925608621944833,0,1,1
1230925436412100608,0,1,0
1230919947406237699,0,1,0
1230917391472787458,0,1,0
1230916244930473985,0,1,0
1230915514236624896,0,1,0
1230914684204855300,0,1,0
1230912104816922625,0,1,0
1230909805314871299,0,1,1
1230909171639386114,0,1,0
1230906597897056256,0,1,0
1230902706644103170,0,1,1
1230900684985376770,0,1,0
1230899991658614784,0,1,0
1230898491523727362,0,1,0
1230893995817099264,0,1,2
1230893258634678272,0,1,0
1230891116792336384,0,1,2
1230885803016040448,0,1,0
1230883880669995011,0,1,0
1230883636888641537,0,1,0
1230883521511731202,0,1,1
1230883032615178241,0,1,1
1230881665263841282,0,1,0
